Sno,Ok,SOP,Message,Msg Id,Data Role,Power Role,Obj Count,Rev,Duration,Delta,Vbus(V),Data,Start Time,End Time
445,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,512,98,38554,0x9A1,47847138,47847650
446,OK,SOP,EXTENDED_CONTROL_MSG,1,DFP,SRC,1,v3,648,1861,38566,0x93B0 0x8002 0x04 0x00,47849511,47850159
447,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,81,38542,0x281,47850240,47850750
448,OK,SOP,EXTENDED_CONTROL_MSG,5,UFP,SNK,1,v3,645,454121,38542,0x9A90 0x8002 0x03 0x00,48304871,48305516
449,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,513,97,38519,0xBA1,48305613,48306126
450,OK,SOP,EXTENDED_CONTROL_MSG,2,DFP,SRC,1,v3,648,1887,38542,0x95B0 0x8002 0x04 0x00,48308013,48308661
451,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,511,81,38519,0x481,48308742,48309253
452,OK,SOP,EPR_REQUEST,6,UFP,SNK,2,v3,780,121210,38578,0x2C89 0xB04B4064 0xD3C096F0,48430463,48431243
453,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,513,95,38554,0xDA1,48431338,48431851
454,OK,SOP,ACCEPT,3,DFP,SRC,0,v3,513,3273,38554,0x7A3,48435124,48435637
455,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,510,81,38531,0x681,48435718,48436228
456,OK,SOP,PS_RDY,4,DFP,SRC,0,v3,513,64355,36064,0x9A6,48500583,48501096
457,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,81,36028,0x881,48501177,48501687
458,OK,SOP,EXTENDED_CONTROL_MSG,7,UFP,SNK,1,v3,645,405142,35661,0x9E90 0x8002 0x03 0x00,48906829,48907474
459,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,513,108,35625,0xFA1,48907582,48908095
460,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,648,1751,35637,0x9BB0 0x8002 0x04 0x00,48909846,48910494
461,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,511,81,35601,0xA81,48910575,48911086
462,OK,SOP,EXTENDED_CONTROL_MSG,0,UFP,SNK,1,v3,646,454190,35649,0x9090 0x8002 0x03 0x00,49365276,49365922
463,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,513,98,35613,0x1A1,49366020,49366533
464,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,648,1595,35649,0x9DB0 0x8002 0x04 0x00,49368128,49368776
465,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,510,81,35625,0xC81,49368857,49369367
466,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,645,454357,35649,0x9290 0x8002 0x03 0x00,49823724,49824369
467,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,512,99,35637,0x3A1,49824468,49824980
468,OK,SOP,EXTENDED_CONTROL_MSG,7,DFP,SRC,1,v3,648,1674,35649,0x9FB0 0x8002 0x04 0x00,49826654,49827302
469,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,81,35625,0xE81,49827383,49827893
470,OK,SOP,EXTENDED_CONTROL_MSG,2,UFP,SNK,1,v3,645,454262,35661,0x9490 0x8002 0x03 0x00,50282155,50282800
471,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,512,109,35625,0x5A1,50282909,50283421
472,OK,SOP,EXTENDED_CONTROL_MSG,0,DFP,SRC,1,v3,648,1704,35649,0x91B0 0x8002 0x04 0x00,50285125,50285773
473,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,81,35637,0x81,50285854,50286364
474,OK,SOP,EPR_REQUEST,3,UFP,SNK,2,v3,780,95489,35673,0x2689 0xB04A5064 0xD3C096F0,50381853,50382633
475,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,512,94,35649,0x7A1,50382727,50383239
476,OK,SOP,ACCEPT,1,DFP,SRC,0,v3,512,2867,35673,0x3A3,50386106,50386618
477,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,82,35649,0x281,50386700,50387210
478,OK,SOP,PS_RDY,2,DFP,SRC,0,v3,512,64711,33087,0x5A6,50451921,50452433
479,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,511,81,33063,0x481,50452514,50453025
480,OK,SOP,EXTENDED_CONTROL_MSG,4,UFP,SNK,1,v3,645,404194,32660,0x9890 0x8002 0x03 0x00,50857219,50857864
481,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,512,99,32637,0x9A1,50857963,50858475
482,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,648,1659,32648,0x97B0 0x8002 0x04 0x00,50860134,50860782
483,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,510,82,32625,0x681,50860864,50861374
484,OK,SOP,EXTENDED_CONTROL_MSG,5,UFP,SNK,1,v3,646,454297,32637,0x9A90 0x8002 0x03 0x00,51315671,51316317
485,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,512,98,32601,0xBA1,51316415,51316927
486,OK,SOP,EXTENDED_CONTROL_MSG,4,DFP,SRC,1,v3,648,1748,32625,0x99B0 0x8002 0x04 0x00,51318675,51319323
487,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,81,32601,0x881,51319404,51319914
488,OK,SOP,EXTENDED_CONTROL_MSG,6,UFP,SNK,1,v3,645,454187,32660,0x9C90 0x8002 0x03 0x00,51774101,51774746
489,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,510,100,32625,0xDA1,51774846,51775356
490,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,648,1778,32648,0x9BB0 0x8002 0x04 0x00,51777134,51777782
491,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,510,81,32613,0xA81,51777863,51778373
492,OK,SOP,EXTENDED_CONTROL_MSG,7,UFP,SNK,1,v3,646,454181,32672,0x9E90 0x8002 0x03 0x00,52232554,52233200
493,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,512,100,32625,0xFA1,52233300,52233812
494,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,648,1738,32648,0x9DB0 0x8002 0x04 0x00,52235550,52236198
495,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,511,81,32625,0xC81,52236279,52236790
496,OK,SOP,EPR_REQUEST,0,UFP,SNK,2,v3,780,113404,32660,0x2089 0xB0496064 0xD3C096F0,52350194,52350974
497,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,513,95,32613,0x1A1,52351069,52351582
498,OK,SOP,ACCEPT,7,DFP,SRC,0,v3,513,2852,32637,0xFA3,52354434,52354947
499,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,81,32613,0xE81,52355028,52355538
500,OK,SOP,PS_RDY,0,DFP,SRC,0,v3,513,68156,30110,0x1A6,52423694,52424207
501,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,81,30087,0x81,52424288,52424798
502,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,645,404756,29684,0x9290 0x8002 0x03 0x00,52829554,52830199
503,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,513,98,29660,0x3A1,52830297,52830810
504,OK,SOP,EXTENDED_CONTROL_MSG,1,DFP,SRC,1,v3,648,1560,29660,0x93B0 0x8002 0x04 0x00,52832370,52833018
505,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,82,29648,0x281,52833100,52833610
506,OK,SOP,EXTENDED_CONTROL_MSG,2,UFP,SNK,1,v3,645,454408,29660,0x9490 0x8002 0x03 0x00,53288018,53288663
507,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,512,97,29636,0x5A1,53288760,53289272
508,OK,SOP,EXTENDED_CONTROL_MSG,2,DFP,SRC,1,v3,648,1632,29660,0x95B0 0x8002 0x04 0x00,53290904,53291552
509,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,510,82,29648,0x481,53291634,53292144
510,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,645,454317,29684,0x9690 0x8002 0x03 0x00,53746461,53747106
511,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,512,97,29648,0x7A1,53747203,53747715
512,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,648,1599,29672,0x97B0 0x8002 0x04 0x00,53749314,53749962
513,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,510,81,29648,0x681,53750043,53750553
514,OK,SOP,EXTENDED_CONTROL_MSG,4,UFP,SNK,1,v3,645,454368,29660,0x9890 0x8002 0x03 0x00,54204921,54205566
515,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,513,98,29636,0x9A1,54205664,54206177
516,OK,SOP,EXTENDED_CONTROL_MSG,4,DFP,SRC,1,v3,648,1537,29636,0x99B0 0x8002 0x04 0x00,54207714,54208362
517,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,81,29612,0x881,54208443,54208953
518,OK,SOP,EPR_REQUEST,5,UFP,SNK,2,v3,780,92669,29672,0x2A89 0xB0487064 0xD3C096F0,54301622,54302402
519,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,512,96,29636,0xBA1,54302498,54303010
520,OK,SOP,ACCEPT,5,DFP,SRC,0,v3,512,3120,29660,0xBA3,54306130,54306642
521,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,509,82,29636,0xA81,54306724,54307233
522,OK,SOP,PS_RDY,6,DFP,SRC,0,v3,513,78434,27051,0xDA6,54385667,54386180
523,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,510,81,27027,0xC81,54386261,54386771
524,OK,SOP,EXTENDED_CONTROL_MSG,6,UFP,SNK,1,v3,645,405205,26707,0x9C90 0x8002 0x03 0x00,54791976,54792621
525,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,512,96,26683,0xDA1,54792717,54793229
526,OK,SOP,EXTENDED_CONTROL_MSG,7,DFP,SRC,1,v3,648,1812,26707,0x9FB0 0x8002 0x04 0x00,54795041,54795689
527,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,81,26671,0xE81,54795770,54796280
528,OK,SOP,EXTENDED_CONTROL_MSG,7,UFP,SNK,1,v3,645,454205,26707,0x9E90 0x8002 0x03 0x00,55250485,55251130
529,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,512,104,26683,0xFA1,55251234,55251746
530,OK,SOP,EXTENDED_CONTROL_MSG,0,DFP,SRC,1,v3,648,1762,26695,0x91B0 0x8002 0x04 0x00,55253508,55254156
531,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,81,26683,0x81,55254237,55254747
532,OK,SOP,EXTENDED_CONTROL_MSG,0,UFP,SNK,1,v3,645,454276,26707,0x9090 0x8002 0x03 0x00,55709023,55709668
533,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,512,109,26683,0x1A1,55709777,55710289
534,OK,SOP,EXTENDED_CONTROL_MSG,1,DFP,SRC,1,v3,648,1615,26707,0x93B0 0x8002 0x04 0x00,55711904,55712552
535,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,82,26683,0x281,55712634,55713144
536,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,643,454384,26695,0x9290 0x8002 0x03 0x00,56167528,56168171
537,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,512,99,26659,0x3A1,56168270,56168782
538,OK,SOP,EXTENDED_CONTROL_MSG,2,DFP,SRC,1,v3,648,1853,26695,0x95B0 0x8002 0x04 0x00,56170635,56171283
539,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,510,81,26671,0x481,56171364,56171874
540,OK,SOP,EPR_REQUEST,2,UFP,SNK,2,v3,780,98370,26695,0x2489 0xB0478064 0xD3C096F0,56270244,56271024
541,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,513,94,26659,0x5A1,56271118,56271631
542,OK,SOP,ACCEPT,3,DFP,SRC,0,v3,512,3411,26695,0x7A3,56275042,56275554
543,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,510,82,26683,0x681,56275636,56276146
544,OK,SOP,PS_RDY,4,DFP,SRC,0,v3,512,85619,24086,0x9A6,56361765,56362277
545,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,81,24062,0x881,56362358,56362868
546,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,644,404756,23789,0x9690 0x8002 0x03 0x00,56767624,56768268
547,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,512,97,23754,0x7A1,56768365,56768877
548,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,648,1521,23766,0x9BB0 0x8002 0x04 0x00,56770398,56771046
549,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,510,81,23742,0xA81,56771127,56771637
550,OK,SOP,EXTENDED_CONTROL_MSG,4,UFP,SNK,1,v3,645,454530,23754,0x9890 0x8002 0x03 0x00,57226167,57226812
551,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,512,99,23730,0x9A1,57226911,57227423
552,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,647,1741,23754,0x9DB0 0x8002 0x04 0x00,57229164,57229811
553,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,510,82,23718,0xC81,57229893,57230403
554,OK,SOP,EXTENDED_CONTROL_MSG,5,UFP,SNK,1,v3,646,454306,23766,0x9A90 0x8002 0x03 0x00,57684709,57685355
555,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,513,98,23730,0xBA1,57685453,57685966
556,OK,SOP,EXTENDED_CONTROL_MSG,7,DFP,SRC,1,v3,648,1591,23742,0x9FB0 0x8002 0x04 0x00,57687557,57688205
557,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,82,23718,0xE81,57688287,57688797
558,OK,SOP,EXTENDED_CONTROL_MSG,6,UFP,SNK,1,v3,645,454456,23766,0x9C90 0x8002 0x03 0x00,58143253,58143898
559,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,512,105,23742,0xDA1,58144003,58144515
560,OK,SOP,EXTENDED_CONTROL_MSG,0,DFP,SRC,1,v3,648,1686,23766,0x91B0 0x8002 0x04 0x00,58146201,58146849
561,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,82,23742,0x81,58146931,58147441
562,OK,SOP,EPR_REQUEST,7,UFP,SNK,2,v3,780,90547,23766,0x2E89 0xB0469064 0xD3C096F0,58237988,58238768
563,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,512,94,23742,0xFA1,58238862,58239374
564,OK,SOP,ACCEPT,1,DFP,SRC,0,v3,512,2802,23766,0x3A3,58242176,58242688
565,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,81,23754,0x281,58242769,58243279
566,OK,SOP,PS_RDY,2,DFP,SRC,0,v3,512,105782,21038,0x5A6,58349061,58349573
567,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,510,82,21014,0x481,58349655,58350165
568,OK,SOP,EXTENDED_CONTROL_MSG,0,UFP,SNK,1,v3,645,405108,20836,0x9090 0x8002 0x03 0x00,58755273,58755918
569,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,512,111,20801,0x1A1,58756029,58756541
570,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,647,1755,20825,0x97B0 0x8002 0x04 0x00,58758296,58758943
571,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,509,82,20801,0x681,58759025,58759534
572,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,645,454213,20848,0x9290 0x8002 0x03 0x00,59213747,59214392
573,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,512,98,20825,0x3A1,59214490,59215002
574,OK,SOP,EXTENDED_CONTROL_MSG,4,DFP,SRC,1,v3,647,1500,20836,0x99B0 0x8002 0x04 0x00,59216502,59217149
575,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,511,81,20813,0x881,59217230,59217741
576,OK,SOP,EXTENDED_CONTROL_MSG,2,UFP,SNK,1,v3,645,454503,20825,0x9490 0x8002 0x03 0x00,59672244,59672889
577,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,512,98,20789,0x5A1,59672987,59673499
578,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,647,1534,20813,0x9BB0 0x8002 0x04 0x00,59675033,59675680
579,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,510,81,20801,0xA81,59675761,59676271
580,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,644,454443,20825,0x9690 0x8002 0x03 0x00,60130714,60131358
581,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,513,96,20801,0x7A1,60131454,60131967
582,OK,SOP,EXTENDED_CONTROL_MSG,6,DFP,SRC,1,v3,648,1689,20813,0x9DB0 0x8002 0x04 0x00,60133656,60134304
583,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,510,81,20789,0xC81,60134385,60134895
584,VBUS_DN,SOP,C_RSVD0,0,UFP,SNK,0,v1,0,97249,747,0x0,60232144,60232144
