Sno,Ok,SOP,Message,Msg Id,Data Role,Power Role,Obj Count,Rev,Duration,Delta,Vbus(V),Data,Start Time,End Time
379,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,82,33455,0x281,39079800,39080310
380,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,645,405220,32613,0x9690 0x8002 0x03 0x00,39485530,39486175
381,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,513,99,32589,0x7A1,39486274,39486787
382,OK,SOP,EXTENDED_CONTROL_MSG,2,DFP,SRC,1,v3,650,1687,32601,0x95B0 0x8002 0x04 0x00,39488474,39489124
383,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,510,81,32589,0x481,39489205,39489715
384,OK,SOP,EXTENDED_CONTROL_MSG,4,UFP,SNK,1,v3,645,454346,32625,0x9890 0x8002 0x03 0x00,39944061,39944706
385,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,513,108,32601,0x9A1,39944814,39945327
386,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,649,1540,32613,0x97B0 0x8002 0x04 0x00,39946867,39947516
387,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,510,81,32589,0x681,39947597,39948107
388,OK,SOP,EXTENDED_CONTROL_MSG,5,UFP,SNK,1,v3,646,454467,32625,0x9A90 0x8002 0x03 0x00,40402574,40403220
389,OK,SOP,GOODCRC,5,DFP,SRC,0,v3,513,96,32601,0xBA1,40403316,40403829
390,OK,SOP,EXTENDED_CONTROL_MSG,4,DFP,SRC,1,v3,648,1674,32625,0x99B0 0x8002 0x04 0x00,40405503,40406151
391,OK,SOP,GOODCRC,4,UFP,SNK,0,v3,510,82,32601,0x881,40406233,40406743
392,OK,SOP,EXTENDED_CONTROL_MSG,6,UFP,SNK,1,v3,645,454354,32625,0x9C90 0x8002 0x03 0x00,40861097,40861742
393,OK,SOP,GOODCRC,6,DFP,SRC,0,v3,513,97,32589,0xDA1,40861839,40862352
394,OK,SOP,EXTENDED_CONTROL_MSG,5,DFP,SRC,1,v3,649,1786,32613,0x9BB0 0x8002 0x04 0x00,40864138,40864787
395,OK,SOP,GOODCRC,5,UFP,SNK,0,v3,510,81,32601,0xA81,40864868,40865378
396,OK,SOP,EPR_REQUEST,7,UFP,SNK,2,v3,781,127339,32613,0x2E89 0xB049600A 0xD3C096F0,40992717,40993498
397,OK,SOP,GOODCRC,7,DFP,SRC,0,v3,513,93,32601,0xFA1,40993591,40994104
398,OK,SOP,ACCEPT,6,DFP,SRC,0,v3,513,2837,32625,0xDA3,40996941,40997454
399,OK,SOP,GOODCRC,6,UFP,SNK,0,v3,511,81,32601,0xC81,40997535,40998046
400,OK,SOP,PS_RDY,7,DFP,SRC,0,v3,515,50247,30514,0xFA6,41048293,41048808
401,OK,SOP,GOODCRC,7,UFP,SNK,0,v3,510,81,30466,0xE81,41048889,41049399
402,OK,SOP,EXTENDED_CONTROL_MSG,0,UFP,SNK,1,v3,645,404759,29636,0x9090 0x8002 0x03 0x00,41454158,41454803
403,OK,SOP,GOODCRC,0,DFP,SRC,0,v3,514,98,29612,0x1A1,41454901,41455415
404,OK,SOP,EXTENDED_CONTROL_MSG,0,DFP,SRC,1,v3,649,1670,29624,0x91B0 0x8002 0x04 0x00,41457085,41457734
405,OK,SOP,GOODCRC,0,UFP,SNK,0,v3,510,82,29612,0x81,41457816,41458326
406,OK,SOP,EXTENDED_CONTROL_MSG,1,UFP,SNK,1,v3,645,454320,29636,0x9290 0x8002 0x03 0x00,41912646,41913291
407,OK,SOP,GOODCRC,1,DFP,SRC,0,v3,513,99,29601,0x3A1,41913390,41913903
408,OK,SOP,EXTENDED_CONTROL_MSG,1,DFP,SRC,1,v3,648,1716,29624,0x93B0 0x8002 0x04 0x00,41915619,41916267
409,OK,SOP,GOODCRC,1,UFP,SNK,0,v3,510,82,29612,0x281,41916349,41916859
410,OK,SOP,EXTENDED_CONTROL_MSG,2,UFP,SNK,1,v3,646,454294,29636,0x9490 0x8002 0x03 0x00,42371153,42371799
411,OK,SOP,GOODCRC,2,DFP,SRC,0,v3,513,98,29624,0x5A1,42371897,42372410
412,OK,SOP,EXTENDED_CONTROL_MSG,2,DFP,SRC,1,v3,648,1460,29636,0x95B0 0x8002 0x04 0x00,42373870,42374518
413,OK,SOP,GOODCRC,2,UFP,SNK,0,v3,510,82,29612,0x481,42374600,42375110
414,OK,SOP,EXTENDED_CONTROL_MSG,3,UFP,SNK,1,v3,646,454555,29648,0x9690 0x8002 0x03 0x00,42829665,42830311
415,OK,SOP,GOODCRC,3,DFP,SRC,0,v3,512,110,29624,0x7A1,42830421,42830933
416,OK,SOP,EXTENDED_CONTROL_MSG,3,DFP,SRC,1,v3,648,1553,29648,0x97B0 0x8002 0x04 0x00,42832486,42833134
417,OK,SOP,GOODCRC,3,UFP,SNK,0,v3,510,82,29624,0x681,42833216,42833726
418,OK,SOP,EPR_REQUEST,4,UFP,SNK,2,v3,780,111615,29648,0x2889 0xB048700A 0xD3C096F0,42945341,42946121
419,OK,SOP,GOODCRC,4,DFP,SRC,0,v3,513,97,29624,0x9A1,42946218,42946731
